transactionid,date,accountid,accountname,transactiontype,amount,currency,exchangerate,balance,merchant,merchantemail,category,subcategory,country,city,postalcode,cardnumber,email,phone,isfraud,notes,customersince
TX100775,2025-08-23,AC4326,Anita Reddy,Credit,109.0188,GBP,109.0188,446756.12,LocalMart,localmart@biz.com,Clothing,Women,UAE,Pune,856198,XXXX-XXXX-9118,anita.reddy@gmail.com,8068255248,No,promo applied,2025-01-01
TX100484,2024-09-04,AC2470,Amit Joshi,Credit,78.6332,USD,78.6332,1641946.095,ElectroWorld,Unknown,Travel,Taxi,USA,Kolkata,890878,XXXX-XXXX-3248,amit.joshi@example.com,1215114748,No,manual adjustment,2021-01-01
TX105580,2024-08-18,AC4405,Rahul Reddy,Credit,108.8967,GBP,108.8967,2868403.17,Walmart,walmart@biz.com,Automotive,Repair,Canada,Pune,368526,XXXX-XXXX-9018,rahul.reddy@example.com,4843858361,No,promo applied,2015-06-17
TX100367,2025-03-25,AC6133,Arjun Roy,Credit,21.8926,AED,21.8926,189116.87,Walmart,walmart@biz.com,Clothing,Women,UK,Hyderabad,452121,XXXX-XXXX-5931,arjun.roy@example.com,1162887189,No,suspected fraud,2017-01-01
TX100570,2024-05-03,AC6176,Sana Khan,debit,1.0,INR,1.0,1641946.095,Starbucks,Unknown,Groceries,Specialty,UK,Mumbai,544960,XXXX-XXXX-1446,sana.khan@gmail.com,3582097518,No,promo applied,2024-05-03
TX104240,2025-08-18,AC2824,Vikram Sharma,Refund,1.0,INR,1.0,2249348.24,Walmart,walmart@biz.com,Dining,Restaurant,Canada,Mumbai,614341,XXXX-XXXX-3111,vikram.sharma@example.com,9089855324,No,promo applied,2020-01-01
TX100649,2024-06-04,AC2716,Maya Desai,Credit,82.4352,USD,82.4352,282019.92,ShopEasy,shopeasy@biz.com,Utilities,Water,UAE,Mumbai,784714,XXXX-XXXX-XXXX-2454,maya.desai@yahoo.com,1679570801,No,cashback credited,2022-01-01
TX100040,2024-05-13,AC7687,Anita Reddy,Debit,1.0,INR,1.0,143685.36,Swiggy,swiggy@biz.com,Electronics,Laptop,UK,Bengaluru,568471,XXXX-XXXX-XXXX-2871,anita.reddy@gmail.com,3108610857,No,suspected fraud,2020-09-03
TX103515,2025-08-09,AC5577,Priya Sharma,Debit,78.6366,USD,78.6366,1880346.6,Flipkart,Unknown,Utilities,Internet,UK,Mumbai,149134,XXXX-XXXX-1425,priya.sharma@gmail.com,3784729985,No,promo applied,2023-10-26
TX100441,2024-01-06,AC8008,Suresh Nair,Debit,73.2514,USD,73.2514,258738.08,Paytm Mall,Unknown,Entertainment,Streaming,UAE,Jaipur,459952,XXXX-XXXX-XXXX-4669,suresh.nair@hotmail.com,2736332493,No,manual adjustment,2023-01-01
TX101593,2025-02-13,AC2907,Amit Khan,Refund,1.0,INR,1.0,1008514.89,ShopEasy,shopeasy@biz.com,Utilities,Electricity,UK,Noida,185805,XXXX-XXXX-1531,amit.khan@example.com,9226124707,No,cashback credited,2024-08-10
TX102263,2024-08-13,AC7189,Maya Roy,Refund,21.4158,AED,21.4158,1270818.9,LocalMart,localmart@biz.com,Groceries,Specialty,Australia,Kolkata,910611,4.87395E+15,maya.roy@example.com,7464066238,No,cashback credited,2024-08-13
TX100896,2025-07-18,AC5137,Amit Khan,Refund,107.9559,GBP,107.9559,528978.69,BigBasket,bigbasket@biz.com,Clothing,Women,India,Hyderabad,269108,XXXX-XXXX-8264,amit.khan@yahoo.com,7610588213,No,chargeback requested,2024-01-01
TX101071,2024-09-19,AC9639,Arjun Bose,Credit,21.0119,AED,21.0119,553871.19,Flipkart,flipkart@biz.com,Utilities,Internet,UK,Gurugram,851,XXXX-XXXX-7082,arjun.bose@hotmail.com,4149287519,No,monthly subscription,2016-12-30
TX101541,2025-04-22,AC2665,Dev Nair,Credit,73.9381,USD,73.9381,1000768.54,Reliance,Unknown,Automotive,Fuel,UAE,Mumbai,795862,XXXX-XXXX-6059,dev.nair@yahoocom,1831906808,No,No Notes,2017-07-26
TX101404,2024-10-04,AC1612,Amit Reddy,Credit,1.0,INR,1.0,975160.37,AutoZone,autozone@biz.com,Utilities,Internet,India,Hyderabad,866217,4.36303E+15,amit.reddy@hotmail.com,2657374691,No,monthly subscription,2018-01-01
TX100351,2023-09-17,AC3823,Dev Joshi,Refund,77.4522,USD,77.4522,189015.31,Reliance,reliance@biz.com,Travel,Taxi,Australia,Chennai,713142,XXXX-XXXX-4815,dev.joshi@hotmail.com,635803555,No,manual adjustment,2023-02-26
TX103562,2025-06-15,AC7799,Ritu Bose,Refund,80.3924,USD,80.3924,1641946.095,Myntra,myntra@biz.com,Automotive,Repair,UAE,Bengaluru,465038,XXXX-XXXX-8481,ritu.bose@yahoo.com,7824022523,No,manual adjustment,2018-01-01
TX105348,2024-03-13,AC7670,Vikram Patel,Debit,1.0,INR,1.0,2774007.35,Starbucks,starbucks@biz.com,Education,Books,Australia,Delhi,285825,XXXX-XXXX-9933,vikram.patel@gmail.com,3989916069,No,cashback credited,2017-01-01
TX105106,2024-04-08,AC6731,Isha Das,Debit,1.0,INR,1.0,2653751.84,Amazon,amazon@biz.com,Groceries,Specialty,Australia,Hyderabad,450637,XXXX-XXXX-9702,isha.das@yahoo.com,4338975094,No,repeat purchase,2024-04-08
TX105435,2024-07-01,AC8172,Lina Mehta,debit,1.0,INR,1.0,2783708.64,BigBasket,Unknown,Education,Books,UK,Noida,280110,XXXX-XXXX-5727,Unknown,8134554244,No,monthly subscription,2022-12-10
TX101269,2024-07-17,AC2281,Maya Mehta,Refund,1.0,INR,1.0,595619.05,AutoZone,autozone@biz.com,Entertainment,Books,UK,Kolkata,851,XXXX-XXXX-3868,maya.mehta@yahoo.com,6340188492,No,cashback credited,2024-07-17
TX105968,2024-10-11,AC1241,Arjun Gupta,Debit,76.8801,USD,76.8801,2935294.11,Starbucks,starbucks@biz.com,Travel,Taxi,Australia,Jaipur,383662,XXXX-XXXX-1370,arjun.gupta@example.com,886835090,No,cashback credited,2019-01-01
TX104154,2025-07-14,AC3050,Vikram Mehta,Debit,78.617,USD,78.617,2236819.74,ShopEasy,shopeasy@biz.com,Education,Books,Canada,Jaipur,172785,XXXX-XXXX-XXXX-6385,vikram.mehta@hotmail.com,5280346570,No,No Notes,2025-07-14
TX102031,2024-04-06,AC8589,Rohit Khan,Credit,1.0,INR,1.0,1198295.98,BigBasket,Unknown,Education,Books,USA,Gurugram,997021,XXXX-XXXX-6046,rohit.khan@yahoo.com,4065517942,No,monthly subscription,2024-04-06
TX100945,2025-08-13,AC4245,Amit Gupta,Refund,19.6514,AED,19.6514,530327.84,Zomato,zomato@biz.com,Dining,FastFood,India,Mumbai,338697,XXXX-XXXX-5866,amit.gupta@yahoo.com,1431354185,No,promo applied,2016-01-01
TX101689,2025-02-08,AC8948,Amit Chopra,Credit,1.0,INR,1.0,1078119.76,Flipkart,flipkart@biz.com,Clothing,Women,USA,Kolkata,851,XXXX-XXXX-XXXX-2832,amit.chopra@example.com,3619257501,No,monthly subscription,2021-12-10
TX105112,2023-09-20,AC6507,Lina Mehta,Refund,1.0,INR,1.0,1641946.095,AutoZone,autozone@biz.com,Electronics,Laptop,Canada,Noida,722512,XXXX-XXXX-9932,lina.mehta@yahoo.com,5275590575,No,No Notes,2023-09-20
TX100072,2025-08-11,AC2369,Lina Singh,Credit,1.0,INR,1.0,1641946.095,Paytm Mall,paytmmall@biz.com,Dining,Cafe,UK,Noida,963782,XXXX-XXXX-7933,lina.singh@hotmail.com,9430391960,No,chargeback requested,2016-01-01
TX104841,2024-05-27,AC2759,Dev Nair,Credit,1.0,INR,1.0,2580091.71,Paytm Mall,paytmmall@biz.com,Dining,Cafe,India,Delhi,434299,XXXX-XXXX-4821,dev.nair@hotmail.com,5616183647,No,manual adjustment,2017-01-01
TX105057,2025-05-15,AC9984,Rohit Reddy,Credit,82.4122,USD,82.4122,2626362.72,Swiggy,swiggy@biz.com,Utilities,Electricity,India,Mumbai,387272,Unknown,rohit.reddy@example.com,1162887189,No,chargeback requested,2024-01-01
TX104315,2025-02-27,AC6222,Dev Joshi,debit,97.1087,GBP,97.1087,1641946.095,Paytm Mall,Unknown,Groceries,Specialty,Canada,Pune,741180,XXXX-XXXX-9107,dev.joshi@example.com,702775596,No,repeat purchase,2026-02-10
TX100994,2025-01-01,AC1430,Rohit Gupta,Debit,106.9459,GBP,106.9459,1641946.095,ElectroWorld,Unknown,Dining,FastFood,USA,Delhi,779162,XXXX-XXXX-4630,rohit.gupta@yahoo.com,5175147607,No,No Notes,2018-01-19
TX100762,2023-11-21,AC8951,Amit Desai,Credit,109.2764,GBP,109.2764,446264.73,Flipkart,flipkart@biz.com,Health,Clinic,Australia,Chennai,941181,4.20949E+15,amit.desai@gmail.com,8381827954,No,monthly subscription,2022-02-14
TX104108,2023-12-13,AC8507,Sam Ry,Debit,1.0,INR,1.0,2235326.03,Starbucks,starbucks@biz.com,Health,Pharmacy,UAE,Pune,740715,XXXX-XXXX-XXXX-5208,sam.ry@hotmail.com,5984980350,No,monthly subscription,2022-10-03
TX102137,2025-06-13,AC3950,Suresh Gupta,Debit,21.1367,AED,21.1367,1214476.79,AutoZone,autozone@biz.com,Automotive,Repair,Australia,Chennai,811757,XXXX-XXXX-XXXX-5909,suresh.gupta@gmail.com,8580708267,No,No Notes,2024-01-01
TX102835,2025-04-29,AC9857,Sana Khan,Refund,1.0,INR,1.0,1641946.095,Starbucks,Unknown,Groceries,Supermarket,Australia,Chennai,683332,XXXX-XXXX-6643,sana.khan@yahoo.com,4376252211,No,manual adjustment,2018-11-04
TX100173,2025-08-17,AC8058,Priya Khan,Credit,1.0,INR,1.0,160171.13,ShopEasy,shopeasy@biz.com,Entertainment,Streaming,UK,Delhi,425053,XXXX-XXXX-2028,priya.khan@hotmail.com,3197105108,No,manual adjustment,2024-01-05
TX102065,2024-04-29,AC6170,Asha Sharma,Refund,81.166,USD,81.166,1641946.095,Reliance,Unknown,Clothing,Women,UK,Noida,672371,XXXX-XXXX-5561,asha.sharma@example.com,1162887189,No,chargeback requested,2025-03-20
TX102856,2023-10-26,AC4531,Rohit Roy,debit,1.0,INR,1.0,1626565.82,Zomato,zomato@biz.com,Entertainment,Movies,Canada,Delhi,774897,XXXX-XXXX-7206,rohit.roy@gmail.com,693646578,No,No Notes,2020-01-01
TX101734,2023-11-27,AC5324,Maya Patel,debit,18.2894,AED,18.2894,1143059.6,Swiggy,swiggy@biz.com,Dining,Cafe,India,Chennai,839162,XXXX-XXXX-5346,maya.patel@gmail.com,4876931709,No,repeat purchase,2023-03-01
TX105442,2024-05-28,AC4028,Arjn Joshi,Debit,76.5485,USD,76.5485,2783823.95,LocalMart,localmart@biz.com,Entertainment,Concert,UK,Pune,241164,XXXX-XXXX-2043,arjn.joshi@gmail.com,4441897960,No,monthly subscription,2024-05-28
TX103736,2024-03-15,AC8903,Vikram Rddy,debit,107.8133,GBP,107.8133,2085653.63,BigBasket,bigbasket@biz.com,Utilities,Electricity,Australia,Delhi,146591,4.09116E+15,vikram.rddy@example.com,6994873272,No,repeat purchase,2019-10-22
TX104847,2025-07-30,AC7307,Karan Gupta,Debit,20.0268,AED,20.0268,2580251.79,Swiggy,swiggy@biz.com,Electronics,Laptop,Canada,Jaipur,249024,XXXX-XXXX-1203,karan.gupta@yahoo.com ,1162887189,No,monthly subscription,2025-07-30
TX102852,2023-12-18,AC9445,Sana Sharma,Refund,1.0,INR,1.0,1641946.095,Starbucks,Unknown,Travel,Hotel,India,Mumbai,599813,XXXX-XXXX-XXXX-5254,sana.sharma@hotmail.com,9109631203,No,repeat purchase,2023-12-18
TX102511,2025-06-23,AC4770,Anita Gupta,debit,76.716,USD,76.716,1500809.62,Walmart,walmart@biz.com,Entertainment,Movies,Australia,Kolkata,391814,XXXX-XXXX-6876,anita.gupta@gmail.com,6881851871,No,"chargeback requested -- verify
contact support",2022-10-22
TX102958,2025-07-17,AC7441,Sam Roy,Credit,105.45,GBP,105.45,1641376.56,AutoZone,autozone@biz.com,Education,Course,Canada,Hyderabad,599980,XXXX-XXXX-XXXX-2655,sam.roy@yahoo.com,8051233045,No,repeat purchase,2019-03-13
TX103187,2023-11-25,AC9493,Arjun Kumar,debit,94.2911,GBP,94.2911,1713112.53,Reliance,Unknown,Dining,Restaurant,India,Jaipur,766931,XXXX-XXXX-3153,arjun.kumar@hotmail.com,6553301055,No,cashback credited,2020-07-08
TX103175,2024-05-21,AC8238,Rahul Gupta,Credit,109.8335,GBP,109.8335,1712775.85,LocalMart,localmart@biz.com,Travel,Flight,UAE,Hyderabad,563562,4.37423E+15,rahul.gupta@hotmail.com,4119268868,No,cashback credited,2025-01-01
TX101780,2025-05-21,AC1873,Vikram Desai,Credit,72.319,USD,72.319,1130604.42,Swiggy,swiggy@biz.com,Travel,Taxi,UK,Delhi,232097,XXXX-XXXX-XXXX-5943,vikram.desai@hotmail.com,411208394,No,manual adjustment,2022-05-07
TX102351,2024-12-05,AC1406,Lina Gupta,Refund,1.0,INR,1.0,1284331.11,Myntra,myntra@biz.com,Health,Pharmacy,India,Delhi,851,Unknown,lina.gupta@gmail.com,5305784062,No,manual adjustment,2025-01-01
TX101775,2024-01-27,AC5266,Rahul Kumar,debit,1.0,INR,1.0,1130560.46,Reliance,reliance@biz.com,Clothing,Women,Canada,Chennai,162428,XXXX-XXXX-XXXX-1152,rahul.kumar@gmail.com,1465622759,No,repeat purchase,2023-03-26
TX101534,2024-11-12,AC7149,Dev Kumar,Refund,1.0,INR,1.0,1000567.21,Paytm Mall,paytmmall@biz.com,Groceries,Specialty,UAE,Delhi,150,XXXX-XXXX-9880,dev.kumar@gmail.com,2221141754,No,chargeback requested,2019-06-28
TX100838,2023-11-18,AC1348,Karan Bose,Debit,1.0,INR,1.0,1641946.095,LocalMart,Unknown,Groceries,Supermarket,UK,Hyderabad,208098,XXXX-XXXX-4764,karan.bose@example.com,2788541322,No,suspected fraud,2024-02-20
TX103105,2024-07-19,AC2768,Sana Mehta,Credit,18.6904,AED,18.6904,1676012.71,Paytm Mall,paytmmall@biz.com,Groceries,Specialty,UK,Bengaluru,928594,XXXX-XXXX-3564,sana.mehta@yahoo.com,5775890774,No,monthly subscription,2024-07-19
TX103765,2024-02-10,AC5497,Karan Singh,debit,1.0,INR,1.0,2112510.33,Zomato,zomato@biz.com,Utilities,Electricity,UK,Hyderabad,285714,XXXX-XXXX-2177,karan.singh@examplecom,4817426593,No,No Notes,2018-01-01
TX103334,2024-11-26,AC5270,Neha Nair,Credit,73.7044,USD,73.7044,1809002.44,Myntra,myntra@biz.com,Utilities,Electricity,USA,Bengaluru,804076,4.09046E+15,neha.nair@hotmail.com,7959610362,No,cashback credited,2021-10-23
TX104592,2024-05-12,AC3951,Suresh Iyer,Debit,98.8879,GBP,98.8879,2465660.76,Starbucks,starbucks@biz.com,Health,Clinic,UK,Mumbai,271590,XXXX-XXXX-6105,suresh.iyer@example.com,8830978561,No,cashback credited,2019-06-08
TX100864,2023-11-27,AC1342,Priya Sharma,Debit,20.6563,AED,20.6563,1641946.095,ShopEasy,shopeasy@biz.com,Dining,Cafe,UAE,Hyderabad,146000,XXXX-XXXX-2300,priya.sharma@gmail.com,9574855841,No,No Notes,2017-09-03
TX105571,2025-08-09,AC1939,Rahul Mehta,Refund,1.0,INR,1.0,2868217.29,Reliance,reliance@biz.com,Travel,Hotel,India,Noida,642061,XXXX-XXXX-XXXX-4015,rahul.mehta@gmail.com,805419545,No,suspected fraud,2018-11-11
TX104573,2024-07-08,AC2234,Karan Patel,Credit,1.0,INR,1.0,2465187.72,LocalMart,localmart@biz.com,Health,Pharmacy,UAE,Noida,707405,XXXX-XXXX-1002,karan.patel@hotmail.com,4996301891,No,monthly subscription,2025-08-07
TX100116,2025-05-25,AC8847,Rohit Khan,debit,1.0,INR,1.0,145747.48,Amazon,amazon@biz.com,Utilities,Electricity,Australia,Pune,660740,4.76168E+15,rohit.khan@gmailcom,5726540560,No,chargeback requested,2021-12-28
TX104672,2025-07-01,AC4652,Anita Patel,Credit,1.0,INR,1.0,1641946.095,BigBasket,bigbasket@biz.com,Automotive,Fuel,India,Jaipur,140156,XXXX-XXXX-XXXX-4112,Unknown,9527347249,No,manual adjustment,2015-09-12
TX103676,2024-09-09,AC8839,Isha Reddy,Debit,1.0,INR,1.0,1641946.095,ElectroWorld,electroworld@biz.com,Health,Clinic,India,Jaipur,844945,XXXX-XXXX-2316,isha.reddy@example.com,1162887189,No,manual adjustment,2024-09-09
TX101903,2025-01-09,AC1149,Rohit Bose,Credit,100.5414,GBP,100.5414,1163153.72,Walmart,walmart@biz.com,Groceries,Specialty,UK,Pune,164,XXXX-XXXX-6290,rohit.bose@gmail.com,1162887189,No,No Notes,2025-01-09
TX100298,2024-09-04,AC6280,Sana Patel,Credit,1.0,INR,1.0,174956.87,Myntra,myntra@biz.com,Clothing,Men,UAE,Hyderabad,851,Unknown,sana.patel@example.com,789996344,No,cashback credited,2023-01-01
TX100371,2024-05-20,AC5529,Um Ds,Credit,1.0,INR,1.0,189189.19,Walmart,walmart@biz.com,Clothing,Men,Canada,Jaipur,469049,XXXX-XXXX-6352,um.ds@yahoo.com,2350232772,No,"chargeback requested -- verify
contact support",2021-10-11
TX101899,2023-12-09,AC5172,raj SHARMA,Credit,77.6549,USD,77.6549,1163022.04,Walmart,Unknown,Dining,Restaurant,Canada,Delhi,974265,XXXX-XXXX-3228,raj.sharma@hotmail.com,3233616458,No,repeat purchase,2023-12-09
TX101293,2024-10-07,AC5689,Vikram Chopra,Debit,79.1685,USD,79.1685,964889.03,ElectroWorld,electroworld@biz.com,Utilities,Electricity,Canada,Jaipur,549414,XXXX-XXXX-4951,vikram.chopra@yahoo.com ,9596667433,No,monthly subscription,2017-10-24
TX100266,2025-07-31,AC7978,Sana Das,Debit,74.4125,USD,74.4125,174201.38,Amazon,Unknown,Entertainment,Concert,UK,Mumbai,199987,XXXX-XXXX-7330,sana.das@gmail.com,5378511955,No,chargeback requested,2025-07-31
TX100160,2025-08-22,AC8410,Rahul Kumar,Credit,104.9648,GBP,104.9648,159788.25,Myntra,myntra@biz.com,Travel,Taxi,India,Delhi,447209,XXXX-XXXX-6699,rahul.kumar@hotmail.com,153513554,No,promo applied,2023-10-08
TX101784,2024-05-10,AC5917,Sam Nair,Credit,103.7964,GBP,103.7964,1130681.62,Paytm Mall,paytmmall@biz.com,Education,Course,UK,Jaipur,611925,4.4421E+15,sam.nair@example.com,360445804,No,repeat purchase,2022-01-01
TX105741,2024-09-09,AC1386,Sana Sharma,Credit,20.121,AED,20.121,2901930.45,Walmart,walmart@biz.com,Clothing,Women,UK,Hyderabad,697260,XXXX-XXXX-1078,sana.sharma@hotmail.com,4850369212,Yes,monthly subscription,2021-08-25
TX105482,2025-07-06,AC7921,Amit Iyer,Refund,1.0,INR,1.0,2825890.4,BigBasket,bigbasket@biz.com,Health,Pharmacy,UAE,Gurugram,685633,XXXX-XXXX-6877,amit.iyer@hotmail.com,2787017894,No,No Notes,2018-01-01
TX101029,2025-05-13,AC8076,Karan Singh,Credit,90.5834,GBP,90.5834,1641946.095,ElectroWorld,electroworld@biz.com,Education,Course,Australia,Noida,622924,XXXX-XXXX-4399,Unknown,6246341463,No,No Notes,2015-11-13
TX100519,2024-06-08,AC9874,Vikram Mehta,debit,1.0,INR,1.0,276240.17,Walmart,walmart@biz.com,Health,Pharmacy,USA,Hyderabad,104950,XXXX-XXXX-5592,vikram.mehta@example.com,6026286760,No,promo applied,2023-01-01
TX105270,2025-03-15,AC6414,Sana Khan,Credit,76.7698,USD,76.7698,2727321.41,ShopEasy,shopeasy@biz.com,Electronics,Laptop,Canada,Pune,975956,XXXX-XXXX-2075,Unknown,6344723113,Yes,chargeback requested,2020-08-15
TX102446,2024-04-23,AC9751,Lina Patel,Credit,19.1611,AED,19.1611,1435753.75,Walmart,Unknown,Health,Clinic,Canada,Jaipur,498023,XXXX-XXXX-4184,lina.patel@yahoo.com,4584421762,No,promo applied,2025-01-01
TX103114,2024-12-30,AC9937,Rahul Nair,Credit,95.1551,GBP,95.1551,1641946.095,LocalMart,localmart@biz.com,Dining,Restaurant,UAE,Jaipur,521948,XXXX-XXXX-XXXX-7921,rahul.nair@example.com,7391685458,No,suspected fraud,2024-12-30
TX105908,2025-09-07,AC7211,Anita Nair,Debit,72.9205,USD,72.9205,2933267.15,Flipkart,flipkart@biz.com,Education,Books,USA,Jaipur,740569,XXXX-XXXX-2097,anita.nair@yahoo.com,8605794738,Yes,promo applied,2020-01-01
TX101914,2025-03-30,AC7543,Lina Joshi,debit,97.8744,GBP,97.8744,1163427.13,BigBasket,bigbasket@biz.com,Travel,Flight,Australia,Mumbai,299747,XXXX-XXXX-4002,lina.joshi@example.com,4973863151,No,cashback credited,2019-04-26
TX105388,2024-05-26,AC8801,Asha Joshi,Refund,78.6839,USD,78.6839,2775187.11,Swiggy,swiggy@biz.com,Electronics,Accessory,UAE,Pune,521100,4.45497E+15,asha.joshi@example.com,3402225444,No,suspected fraud,2022-01-01
TX105778,2023-11-06,AC4730,Rohit Sharma,Debit,76.8831,USD,76.8831,1641946.095,Walmart,walmart@biz.com,Health,Clinic,Australia,Kolkata,887960,XXXX-XXXX-2106,rohit.sharma@example.com,6750240607,No,cashback credited,2018-02-28
TX104221,2024-04-17,AC4568,Uma Bose,Debit,1.0,INR,1.0,2238080.64,BigBasket,bigbasket@biz.com,Health,Clinic,Australia,Chennai,346174,XXXX-XXXX-XXXX-9843,uma.bose@example.com ,2506073662,No,monthly subscription,2015-03-09
TX101609,2024-12-07,AC2497,Maya Kumar,Debit,1.0,INR,1.0,1009075.21,Walmart,walmart@biz.com,Education,Books,Australia,Delhi,851,XXXX-XXXX-9803,maya.kumar@example.com,5310740744,No,cashback credited,2025-01-01
TX104981,2024-11-13,AC3214,Sam Das,debit,75.024,USD,75.024,2622963.64,Paytm Mall,Unknown,Utilities,Internet,India,Chennai,849925,XXXX-XXXX-2796,Unknown,4039173517,No,promo applied,2016-09-16
TX102923,2024-08-16,AC4445,Neha Khan,Debit,75.9118,USD,75.9118,1640291.57,BigBasket,bigbasket@biz.com,Groceries,Supermarket,USA,Pune,479673,XXXX-XXXX-6816,neha.khan@gmail.com,8995029155,No,cashback credited,2024-01-27
TX104794,2024-05-18,AC1277,Neh Desi,Debit,21.349,AED,21.349,2538936.73,Starbucks,starbucks@biz.com,Education,Course,India,Bengaluru,245285,XXXX-XXXX-6649,neh.desi@example.com,7892741606,No,No Notes,2021-01-01
TX100395,2024-01-31,AC4610,Suresh Mehta,Refund,92.0932,GBP,92.0932,189667.29,ShopEasy,shopeasy@biz.com,Travel,Hotel,Australia,Chennai,644154,XXXX-XXXX-5209,suresh.mehta@hotmail.com,8800859099,No,chargeback requested,2017-01-01
TX100094,2023-12-25,AC6479,Asha Sharma,Credit,91.4713,GBP,91.4713,1641946.095,BigBasket,bigbasket@biz.com,Groceries,Specialty,Canada,Kolkata,649862,Unknown,asha.sharma@hotmail.com,4977895360,No,cashback credited,2026-03-20
TX105640,2024-03-04,AC4250,Rahul Chopra,Refund,78.5739,USD,78.5739,2873497.65,Walmart,walmart@biz.com,Groceries,Specialty,UAE,Mumbai,939692,XXXX-XXXX-XXXX-5460,rahul.chopra@hotmail.com,5110419929,No,manual adjustment,2025-01-01
TX104696,2025-06-03,AC6904,Sana Singh,Debit,80.5377,USD,80.5377,2495030.12,Reliance,Unknown,Automotive,Fuel,USA,Pune,559140,XXXX-XXXX-2501,Unknown,9588893664,No,No Notes,2025-01-01
TX101785,2025-09-11,AC5467,Neha Patel,Debit,1.0,INR,1.0,1130684.5,AutoZone,Unknown,Groceries,Specialty,UAE,Mumbai,941215,XXXX-XXXX-4486,neha.patel@example.com,7915400738,No,promo applied,2018-10-06
TX101983,2024-08-19,AC8012,Ritu Singh,Credit,78.0975,USD,78.0975,1641946.095,Reliance,Unknown,Utilities,Internet,USA,Noida,949400,XXXX-XXXX-2753,ritu.singh@gmail.com,8386219225,No,chargeback requested,2024-08-19
TX101936,2024-01-10,AC3382,Amit Desai,Debit,1.0,INR,1.0,1168869.94,Myntra,Unknown,Clothing,Women,UK,Mumbai,458082,XXXX-XXXX-8501,amit.desai@yahoo.com,3724247880,No,promo applied,2024-01-10
TX103364,2024-10-04,AC1254,Asha Roy,Credit,72.6398,USD,72.6398,1641946.095,Amazon,amazon@biz.com,Education,Course,UK,Chennai,964509,XXXX-XXXX-8722,asha.roy@hotmail.com,8759473870,No,repeat purchase,2024-10-04
TX100901,2023-11-20,AC8173,Uma Joshi,debit,1.0,INR,1.0,529059.64,Zomato,Unknown,Health,Pharmacy,India,Pune,398073,XXXX-XXXX-1694,uma.joshi@example.com,3911713300,No,promo applied,2019-07-01
TX104193,2024-11-07,AC4822,Lina Kumar,Credit,72.5633,USD,72.5633,2237519.03,Paytm Mall,Unknown,Clothing,Women,Australia,Hyderabad,851,XXXX-XXXX-7714,lina.kumar@hotmail.com,731680748,No,manual adjustment,2024-07-27
TX104779,2024-06-21,AC2288,Neha Khan,Refund,75.7283,USD,75.7283,1641946.095,AutoZone,Unknown,Clothing,Men,USA,Gurugram,764154,XXXX-XXXX-4259,neha.khan@example.com,1129403900,No,monthly subscription,2025-07-30
TX101033,2024-05-16,AC9535,Dev Chopra,Credit,75.2854,USD,75.2854,541957.9,BigBasket,bigbasket@biz.com,Electronics,Accessory,UAE,Kolkata,731344,XXXX-XXXX-9323,dev.chopra@gmail.com,464320331,No," -- verify
contact support",2015-01-01
TX104366,2023-10-09,AC7374,Suresh Gupta,debit,100.884,GBP,100.884,2420132.13,Starbucks,starbucks@biz.com,Dining,FastFood,Australia,Mumbai,296069,XXXX-XXXX-5742,suresh.gupta@gmail.com,2316218982,No,cashback credited,2024-07-05
TX104912,2024-01-15,AC2187,Uma Mehta,Debit,76.1199,USD,76.1199,2582914.62,Swiggy,Unknown,Education,Books,Australia,Noida,851,XXXX-XXXX-4867,uma.mehta@yahoo.com,303884708,No,monthly subscription,2024-02-19
TX105691,2025-07-13,AC5770,Ritu Sharma,Debit,18.1776,AED,18.1776,2900760.57,Flipkart,Unknown,Travel,Taxi,USA,Gurugram,851,XXXX-XXXX-XXXX-9982,ritu.sharma@yahoo.com,6715529203,No,repeat purchase,2021-01-01
